DeepJet;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
0, comb, down, 0, -2.5, 2.5, 100, 140, 0, 1, "0.998701+((-(0.000779789*(log(x+19)*(log(x+18)*(3-(0.431133*log(x+18)))))))-0.007388334721326828)" 
0, comb, down, 0, -2.5, 2.5, 140, 200, 0, 1, "0.998701+((-(0.000779789*(log(x+19)*(log(x+18)*(3-(0.431133*log(x+18)))))))-0.0073105236515402794)" 
0, comb, down, 0, -2.5, 2.5, 200, 300, 0, 1, "0.998701+((-(0.000779789*(log(x+19)*(log(x+18)*(3-(0.431133*log(x+18)))))))-0.012789330445230007)" 
0, comb, down, 0, -2.5, 2.5, 300, 600, 0, 1, "0.998701+((-(0.000779789*(log(x+19)*(log(x+18)*(3-(0.431133*log(x+18)))))))-0.030145421624183655)" 
0, comb, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.998701+((-(0.000779789*(log(x+19)*(log(x+18)*(3-(0.431133*log(x+18)))))))-0.080542467534542084)" 
0, comb, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.998701+(-(0.000779789*(log(x+19)*(log(x+18)*(3-(0.431133*log(x+18))))))))+0.054601699113845825" 
0, comb, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.998701+(-(0.000779789*(log(x+19)*(log(x+18)*(3-(0.431133*log(x+18))))))))+0.016488336026668549" 
0, comb, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.998701+(-(0.000779789*(log(x+19)*(log(x+18)*(3-(0.431133*log(x+18))))))))+0.022606976330280304" 
0, comb, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.998701+(-(0.000779789*(log(x+19)*(log(x+18)*(3-(0.431133*log(x+18))))))))+0.022865038365125656" 
0, comb, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.998701+(-(0.000779789*(log(x+19)*(log(x+18)*(3-(0.431133*log(x+18))))))))+0.01847083680331707" 
0, comb, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.998701+(-(0.000779789*(log(x+19)*(log(x+18)*(3-(0.431133*log(x+18))))))))+0.018276309594511986" 
0, comb, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.998701+(-(0.000779789*(log(x+19)*(log(x+18)*(3-(0.431133*log(x+18))))))))+0.031973324716091156" 
0, comb, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.998701+(-(0.000779789*(log(x+19)*(log(x+18)*(3-(0.431133*log(x+18))))))))+0.075363554060459137" 
0, comb, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.998701+(-(0.000779789*(log(x+19)*(log(x+18)*(3-(0.431133*log(x+18))))))))+0.20135617256164551" 
0, comb, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.998701+(-(0.000779789*(log(x+19)*(log(x+18)*(3-(0.431133*log(x+18))))))))+0.02184068039059639" 
0, comb, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.998701+(-(0.000779789*(log(x+19)*(log(x+18)*(3-(0.431133*log(x+18))))))))+0.0065953340381383896" 
0, comb, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.998701+(-(0.000779789*(log(x+19)*(log(x+18)*(3-(0.431133*log(x+18))))))))+0.0090427901595830917" 
0, comb, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.998701+(-(0.000779789*(log(x+19)*(log(x+18)*(3-(0.431133*log(x+18))))))))+0.0091460151597857475" 
0, comb, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.998701+(-(0.000779789*(log(x+19)*(log(x+18)*(3-(0.431133*log(x+18))))))))+0.007388334721326828" 
0, comb, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.998701+(-(0.000779789*(log(x+19)*(log(x+18)*(3-(0.431133*log(x+18))))))))+0.0073105236515402794" 
0, comb, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.998701+(-(0.000779789*(log(x+19)*(log(x+18)*(3-(0.431133*log(x+18))))))))+0.012789330445230007" 
0, comb, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.998701+(-(0.000779789*(log(x+19)*(log(x+18)*(3-(0.431133*log(x+18))))))))+0.030145421624183655" 
0, comb, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.998701+(-(0.000779789*(log(x+19)*(log(x+18)*(3-(0.431133*log(x+18))))))))+0.080542467534542084" 
0, mujets, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "1.05494+(-(0.00298676*(log(x+19)*(log(x+18)*(3-(0.397155*log(x+18)))))))" 
0, mujets, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "1.05494+(-(0.00298676*(log(x+19)*(log(x+18)*(3-(0.397155*log(x+18)))))))" 
0, mujets, down, 1, -2.5, 2.5, 20, 30, 0, 1, "1.05494+((-(0.00298676*(log(x+19)*(log(x+18)*(3-(0.397155*log(x+18)))))))-0.056052599102258682)" 
0, mujets, down, 1, -2.5, 2.5, 30, 50, 0, 1, "1.05494+((-(0.00298676*(log(x+19)*(log(x+18)*(3-(0.397155*log(x+18)))))))-0.017827920615673065)" 
0, mujets, down, 1, -2.5, 2.5, 50, 70, 0, 1, "1.05494+((-(0.00298676*(log(x+19)*(log(x+18)*(3-(0.397155*log(x+18)))))))-0.028752963989973068)" 
0, mujets, down, 1, -2.5, 2.5, 70, 100, 0, 1, "1.05494+((-(0.00298676*(log(x+19)*(log(x+18)*(3-(0.397155*log(x+18)))))))-0.054694004356861115)" 
0, mujets, down, 1, -2.5, 2.5, 100, 140, 0, 1, "1.05494+((-(0.00298676*(log(x+19)*(log(x+18)*(3-(0.397155*log(x+18)))))))-0.10914903879165649)" 
0, mujets, down, 1, -2.5, 2.5, 140, 200, 0, 1, "1.05494+((-(0.00298676*(log(x+19)*(log(x+18)*(3-(0.397155*log(x+18)))))))-0.15638187527656555)" 
0, mujets, down, 1, -2.5, 2.5, 200, 300, 0, 1, "1.05494+((-(0.00298676*(log(x+19)*(log(x+18)*(3-(0.397155*log(x+18)))))))-0.16991837322711945)" 
0, mujets, down, 1, -2.5, 2.5, 300, 600, 0, 1, "1.05494+((-(0.00298676*(log(x+19)*(log(x+18)*(3-(0.397155*log(x+18)))))))-0.080354198813438416)" 
0, mujets, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.05494+((-(0.00298676*(log(x+19)*(log(x+18)*(3-(0.397155*log(x+18)))))))-0.20538808405399323)" 
0, mujets, down, 0, -2.5, 2.5, 20, 30, 0, 1, "1.05494+((-(0.00298676*(log(x+19)*(log(x+18)*(3-(0.397155*log(x+18)))))))-0.022421039640903473)" 
0, mujets, down, 0, -2.5, 2.5, 30, 50, 0, 1, "1.05494+((-(0.00298676*(log(x+19)*(log(x+18)*(3-(0.397155*log(x+18)))))))-0.0071311686187982559)" 
0, mujets, down, 0, -2.5, 2.5, 50, 70, 0, 1, "1.05494+((-(0.00298676*(log(x+19)*(log(x+18)*(3-(0.397155*log(x+18)))))))-0.011501185595989227)" 
0, mujets, down, 0, -2.5, 2.5, 70, 100, 0, 1, "1.05494+((-(0.00298676*(log(x+19)*(log(x+18)*(3-(0.397155*log(x+18)))))))-0.021877601742744446)" 
0, mujets, down, 0, -2.5, 2.5, 100, 140, 0, 1, "1.05494+((-(0.00298676*(log(x+19)*(log(x+18)*(3-(0.397155*log(x+18)))))))-0.043659616261720657)" 
0, mujets, down, 0, -2.5, 2.5, 140, 200, 0, 1, "1.05494+((-(0.00298676*(log(x+19)*(log(x+18)*(3-(0.397155*log(x+18)))))))-0.062552750110626221)" 
0, mujets, down, 0, -2.5, 2.5, 200, 300, 0, 1, "1.05494+((-(0.00298676*(log(x+19)*(log(x+18)*(3-(0.397155*log(x+18)))))))-0.067967347800731659)" 
0, mujets, down, 0, -2.5, 2.5, 300, 600, 0, 1, "1.05494+((-(0.00298676*(log(x+19)*(log(x+18)*(3-(0.397155*log(x+18)))))))-0.032141678035259247)" 
0, mujets, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.05494+((-(0.00298676*(log(x+19)*(log(x+18)*(3-(0.397155*log(x+18)))))))-0.082155235111713409)" 
0, mujets, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(1.05494+(-(0.00298676*(log(x+19)*(log(x+18)*(3-(0.397155*log(x+18))))))))+0.056052599102258682" 
0, mujets, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(1.05494+(-(0.00298676*(log(x+19)*(log(x+18)*(3-(0.397155*log(x+18))))))))+0.017827920615673065" 
0, mujets, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(1.05494+(-(0.00298676*(log(x+19)*(log(x+18)*(3-(0.397155*log(x+18))))))))+0.028752963989973068" 
0, mujets, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(1.05494+(-(0.00298676*(log(x+19)*(log(x+18)*(3-(0.397155*log(x+18))))))))+0.054694004356861115" 
0, mujets, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.05494+(-(0.00298676*(log(x+19)*(log(x+18)*(3-(0.397155*log(x+18))))))))+0.10914903879165649" 
0, mujets, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.05494+(-(0.00298676*(log(x+19)*(log(x+18)*(3-(0.397155*log(x+18))))))))+0.15638187527656555" 
0, mujets, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(1.05494+(-(0.00298676*(log(x+19)*(log(x+18)*(3-(0.397155*log(x+18))))))))+0.16991837322711945" 
0, mujets, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(1.05494+(-(0.00298676*(log(x+19)*(log(x+18)*(3-(0.397155*log(x+18))))))))+0.080354198813438416" 
0, mujets, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.05494+(-(0.00298676*(log(x+19)*(log(x+18)*(3-(0.397155*log(x+18))))))))+0.20538808405399323" 
0, mujets, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(1.05494+(-(0.00298676*(log(x+19)*(log(x+18)*(3-(0.397155*log(x+18))))))))+0.022421039640903473" 
0, mujets, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(1.05494+(-(0.00298676*(log(x+19)*(log(x+18)*(3-(0.397155*log(x+18))))))))+0.0071311686187982559" 
0, mujets, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(1.05494+(-(0.00298676*(log(x+19)*(log(x+18)*(3-(0.397155*log(x+18))))))))+0.011501185595989227" 
0, mujets, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(1.05494+(-(0.00298676*(log(x+19)*(log(x+18)*(3-(0.397155*log(x+18))))))))+0.021877601742744446" 
0, mujets, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(1.05494+(-(0.00298676*(log(x+19)*(log(x+18)*(3-(0.397155*log(x+18))))))))+0.043659616261720657" 
0, mujets, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.05494+(-(0.00298676*(log(x+19)*(log(x+18)*(3-(0.397155*log(x+18))))))))+0.062552750110626221" 
0, mujets, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(1.05494+(-(0.00298676*(log(x+19)*(log(x+18)*(3-(0.397155*log(x+18))))))))+0.067967347800731659" 
0, mujets, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(1.05494+(-(0.00298676*(log(x+19)*(log(x+18)*(3-(0.397155*log(x+18))))))))+0.032141678035259247" 
0, mujets, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.05494+(-(0.00298676*(log(x+19)*(log(x+18)*(3-(0.397155*log(x+18))))))))+0.082155235111713409" 
1, comb, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "0.938414+(1.64274e-05*(log(x+19)*(log(x+18)*(3-(-(13.223*log(x+18)))))))" 
1, comb, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "0.938414+(1.64274e-05*(log(x+19)*(log(x+18)*(3-(-(13.223*log(x+18)))))))" 
1, comb, down, 1, -2.5, 2.5, 20, 30, 0, 1, "0.938414+((1.64274e-05*(log(x+19)*(log(x+18)*(3-(-(13.223*log(x+18)))))))-0.096865475177764893)" 
1, comb, down, 1, -2.5, 2.5, 30, 50, 0, 1, "0.938414+((1.64274e-05*(log(x+19)*(log(x+18)*(3-(-(13.223*log(x+18)))))))-0.0297675970941782)" 
1, comb, down, 1, -2.5, 2.5, 50, 70, 0, 1, "0.938414+((1.64274e-05*(log(x+19)*(log(x+18)*(3-(-(13.223*log(x+18)))))))-0.043227531015872955)" 
1, comb, down, 1, -2.5, 2.5, 70, 100, 0, 1, "0.938414+((1.64274e-05*(log(x+19)*(log(x+18)*(3-(-(13.223*log(x+18)))))))-0.033702172338962555)" 
1, comb, down, 1, -2.5, 2.5, 100, 140, 0, 1, "0.938414+((1.64274e-05*(log(x+19)*(log(x+18)*(3-(-(13.223*log(x+18)))))))-0.027365611866116524)" 
1, comb, down, 1, -2.5, 2.5, 140, 200, 0, 1, "0.938414+((1.64274e-05*(log(x+19)*(log(x+18)*(3-(-(13.223*log(x+18)))))))-0.027252230793237686)" 
1, comb, down, 1, -2.5, 2.5, 200, 300, 0, 1, "0.938414+((1.64274e-05*(log(x+19)*(log(x+18)*(3-(-(13.223*log(x+18)))))))-0.055906444787979126)" 
1, comb, down, 1, -2.5, 2.5, 300, 600, 0, 1, "0.938414+((1.64274e-05*(log(x+19)*(log(x+18)*(3-(-(13.223*log(x+18)))))))-0.18437016010284424)" 
1, comb, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.938414+((1.64274e-05*(log(x+19)*(log(x+18)*(3-(-(13.223*log(x+18)))))))-0.23793524503707886)" 
1, comb, down, 0, -2.5, 2.5, 20, 30, 0, 1, "0.938414+((1.64274e-05*(log(x+19)*(log(x+18)*(3-(-(13.223*log(x+18)))))))-0.032288491725921631)" 
1, comb, down, 0, -2.5, 2.5, 30, 50, 0, 1, "0.938414+((1.64274e-05*(log(x+19)*(log(x+18)*(3-(-(13.223*log(x+18)))))))-0.0099225323647260666)" 
1, comb, down, 0, -2.5, 2.5, 50, 70, 0, 1, "0.938414+((1.64274e-05*(log(x+19)*(log(x+18)*(3-(-(13.223*log(x+18)))))))-0.014409177005290985)" 
1, comb, down, 0, -2.5, 2.5, 70, 100, 0, 1, "0.938414+((1.64274e-05*(log(x+19)*(log(x+18)*(3-(-(13.223*log(x+18)))))))-0.011234057135879993)" 
1, comb, down, 0, -2.5, 2.5, 100, 140, 0, 1, "0.938414+((1.64274e-05*(log(x+19)*(log(x+18)*(3-(-(13.223*log(x+18)))))))-0.0091218706220388412)" 
1, comb, down, 0, -2.5, 2.5, 140, 200, 0, 1, "0.938414+((1.64274e-05*(log(x+19)*(log(x+18)*(3-(-(13.223*log(x+18)))))))-0.0090840766206383705)" 
1, comb, down, 0, -2.5, 2.5, 200, 300, 0, 1, "0.938414+((1.64274e-05*(log(x+19)*(log(x+18)*(3-(-(13.223*log(x+18)))))))-0.018635481595993042)" 
1, comb, down, 0, -2.5, 2.5, 300, 600, 0, 1, "0.938414+((1.64274e-05*(log(x+19)*(log(x+18)*(3-(-(13.223*log(x+18)))))))-0.061456717550754547)" 
1, comb, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.938414+((1.64274e-05*(log(x+19)*(log(x+18)*(3-(-(13.223*log(x+18)))))))-0.079311750829219818)" 
1, comb, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.938414+(1.64274e-05*(log(x+19)*(log(x+18)*(3-(-(13.223*log(x+18))))))))+0.096865475177764893" 
1, comb, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.938414+(1.64274e-05*(log(x+19)*(log(x+18)*(3-(-(13.223*log(x+18))))))))+0.0297675970941782" 
1, comb, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.938414+(1.64274e-05*(log(x+19)*(log(x+18)*(3-(-(13.223*log(x+18))))))))+0.043227531015872955" 
1, comb, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.938414+(1.64274e-05*(log(x+19)*(log(x+18)*(3-(-(13.223*log(x+18))))))))+0.033702172338962555" 
1, comb, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.938414+(1.64274e-05*(log(x+19)*(log(x+18)*(3-(-(13.223*log(x+18))))))))+0.027365611866116524" 
1, comb, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.938414+(1.64274e-05*(log(x+19)*(log(x+18)*(3-(-(13.223*log(x+18))))))))+0.027252230793237686" 
1, comb, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.938414+(1.64274e-05*(log(x+19)*(log(x+18)*(3-(-(13.223*log(x+18))))))))+0.055906444787979126" 
1, comb, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.938414+(1.64274e-05*(log(x+19)*(log(x+18)*(3-(-(13.223*log(x+18))))))))+0.18437016010284424" 
1, comb, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.938414+(1.64274e-05*(log(x+19)*(log(x+18)*(3-(-(13.223*log(x+18))))))))+0.23793524503707886" 
1, comb, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.938414+(1.64274e-05*(log(x+19)*(log(x+18)*(3-(-(13.223*log(x+18))))))))+0.032288491725921631" 
1, comb, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.938414+(1.64274e-05*(log(x+19)*(log(x+18)*(3-(-(13.223*log(x+18))))))))+0.0099225323647260666" 
1, comb, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.938414+(1.64274e-05*(log(x+19)*(log(x+18)*(3-(-(13.223*log(x+18))))))))+0.014409177005290985" 
1, comb, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.938414+(1.64274e-05*(log(x+19)*(log(x+18)*(3-(-(13.223*log(x+18))))))))+0.011234057135879993" 
1, comb, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.938414+(1.64274e-05*(log(x+19)*(log(x+18)*(3-(-(13.223*log(x+18))))))))+0.0091218706220388412" 
1, comb, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.938414+(1.64274e-05*(log(x+19)*(log(x+18)*(3-(-(13.223*log(x+18))))))))+0.0090840766206383705" 
1, comb, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.938414+(1.64274e-05*(log(x+19)*(log(x+18)*(3-(-(13.223*log(x+18))))))))+0.018635481595993042" 
1, comb, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.938414+(1.64274e-05*(log(x+19)*(log(x+18)*(3-(-(13.223*log(x+18))))))))+0.061456717550754547" 
1, comb, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.938414+(1.64274e-05*(log(x+19)*(log(x+18)*(3-(-(13.223*log(x+18))))))))+0.079311750829219818" 
1, mujets, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "1.14597+(-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18)))))))" 
1, mujets, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "1.14597+(-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18)))))))" 
1, mujets, down, 1, -2.5, 2.5, 20, 30, 0, 1, "1.14597+((-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18)))))))-0.1013047993183136)" 
1, mujets, down, 1, -2.5, 2.5, 30, 50, 0, 1, "1.14597+((-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18)))))))-0.035399273037910461)" 
1, mujets, down, 1, -2.5, 2.5, 50, 70, 0, 1, "1.14597+((-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18)))))))-0.068935684859752655)" 
1, mujets, down, 1, -2.5, 2.5, 70, 100, 0, 1, "1.14597+((-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18)))))))-0.099930807948112488)" 
1, mujets, down, 1, -2.5, 2.5, 100, 140, 0, 1, "1.14597+((-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18)))))))-0.15480698645114899)" 
1, mujets, down, 1, -2.5, 2.5, 140, 200, 0, 1, "1.14597+((-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18)))))))-0.14670382440090179)" 
1, mujets, down, 1, -2.5, 2.5, 200, 300, 0, 1, "1.14597+((-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18)))))))-0.31118893623352051)" 
1, mujets, down, 1, -2.5, 2.5, 300, 600, 0, 1, "1.14597+((-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18)))))))-0.20339107513427734)" 
1, mujets, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.14597+((-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18)))))))-0.24076816439628601)" 
1, mujets, down, 0, -2.5, 2.5, 20, 30, 0, 1, "1.14597+((-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18)))))))-0.033768266439437866)" 
1, mujets, down, 0, -2.5, 2.5, 30, 50, 0, 1, "1.14597+((-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18)))))))-0.011799758300185204)" 
1, mujets, down, 0, -2.5, 2.5, 50, 70, 0, 1, "1.14597+((-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18)))))))-0.022978560999035835)" 
1, mujets, down, 0, -2.5, 2.5, 70, 100, 0, 1, "1.14597+((-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18)))))))-0.033310268074274063)" 
1, mujets, down, 0, -2.5, 2.5, 100, 140, 0, 1, "1.14597+((-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18)))))))-0.051602330058813095)" 
1, mujets, down, 0, -2.5, 2.5, 140, 200, 0, 1, "1.14597+((-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18)))))))-0.048901274800300598)" 
1, mujets, down, 0, -2.5, 2.5, 200, 300, 0, 1, "1.14597+((-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18)))))))-0.10372965037822723)" 
1, mujets, down, 0, -2.5, 2.5, 300, 600, 0, 1, "1.14597+((-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18)))))))-0.06779702752828598)" 
1, mujets, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.14597+((-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18)))))))-0.080256052315235138)" 
1, mujets, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(1.14597+(-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18))))))))+0.1013047993183136" 
1, mujets, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(1.14597+(-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18))))))))+0.035399273037910461" 
1, mujets, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(1.14597+(-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18))))))))+0.068935684859752655" 
1, mujets, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(1.14597+(-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18))))))))+0.099930807948112488" 
1, mujets, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.14597+(-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18))))))))+0.15480698645114899" 
1, mujets, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.14597+(-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18))))))))+0.14670382440090179" 
1, mujets, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(1.14597+(-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18))))))))+0.31118893623352051" 
1, mujets, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(1.14597+(-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18))))))))+0.20339107513427734" 
1, mujets, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.14597+(-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18))))))))+0.24076816439628601" 
1, mujets, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(1.14597+(-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18))))))))+0.033768266439437866" 
1, mujets, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(1.14597+(-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18))))))))+0.011799758300185204" 
1, mujets, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(1.14597+(-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18))))))))+0.022978560999035835" 
1, mujets, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(1.14597+(-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18))))))))+0.033310268074274063" 
