DeepCSV;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
2, mujets, down, 1, -2.5, 2.5, 70, 100, 0, 1, "0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.075630530714988708" 
2, mujets, down, 1, -2.5, 2.5, 100, 140, 0, 1, "0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.1840985119342804" 
2, mujets, down, 1, -2.5, 2.5, 140, 200, 0, 1, "0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.3987579345703125" 
2, mujets, down, 1, -2.5, 2.5, 200, 300, 0, 1, "0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.43613317608833313" 
2, mujets, down, 1, -2.5, 2.5, 300, 600, 0, 1, "0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.22566531598567963" 
2, mujets, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.25857973098754883" 
2, mujets, down, 0, -2.5, 2.5, 20, 30, 0, 1, "0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.037788417190313339" 
2, mujets, down, 0, -2.5, 2.5, 30, 50, 0, 1, "0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.014021058566868305" 
2, mujets, down, 0, -2.5, 2.5, 50, 70, 0, 1, "0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.023675249889492989" 
2, mujets, down, 0, -2.5, 2.5, 70, 100, 0, 1, "0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.021608723327517509" 
2, mujets, down, 0, -2.5, 2.5, 100, 140, 0, 1, "0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.052599575370550156" 
2, mujets, down, 0, -2.5, 2.5, 140, 200, 0, 1, "0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.1139308363199234" 
2, mujets, down, 0, -2.5, 2.5, 200, 300, 0, 1, "0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.12460947781801224" 
2, mujets, down, 0, -2.5, 2.5, 300, 600, 0, 1, "0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.064475804567337036" 
2, mujets, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.073879919946193695" 
2, mujets, up, 1, -2.5, 2.5, 20, 30, 0, 1, "0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))+0.13225945830345154" 
2, mujets, up, 1, -2.5, 2.5, 30, 50, 0, 1, "0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))+0.049073703587055206" 
2, mujets, up, 1, -2.5, 2.5, 50, 70, 0, 1, "0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))+0.082863375544548035" 
2, mujets, up, 1, -2.5, 2.5, 70, 100, 0, 1, "0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))+0.075630530714988708" 
2, mujets, up, 1, -2.5, 2.5, 100, 140, 0, 1, "0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))+0.1840985119342804" 
2, mujets, up, 1, -2.5, 2.5, 140, 200, 0, 1, "0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))+0.3987579345703125" 
2, mujets, up, 1, -2.5, 2.5, 200, 300, 0, 1, "0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))+0.43613317608833313" 
2, mujets, up, 1, -2.5, 2.5, 300, 600, 0, 1, "0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))+0.22566531598567963" 
2, mujets, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))+0.25857973098754883" 
2, mujets, up, 0, -2.5, 2.5, 20, 30, 0, 1, "0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))+0.037788417190313339" 
2, mujets, up, 0, -2.5, 2.5, 30, 50, 0, 1, "0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))+0.014021058566868305" 
2, mujets, up, 0, -2.5, 2.5, 50, 70, 0, 1, "0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))+0.023675249889492989" 
2, mujets, up, 0, -2.5, 2.5, 70, 100, 0, 1, "0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))+0.021608723327517509" 
2, mujets, up, 0, -2.5, 2.5, 100, 140, 0, 1, "0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))+0.052599575370550156" 
2, mujets, up, 0, -2.5, 2.5, 140, 200, 0, 1, "0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))+0.1139308363199234" 
2, mujets, up, 0, -2.5, 2.5, 200, 300, 0, 1, "0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))+0.12460947781801224" 
2, mujets, up, 0, -2.5, 2.5, 300, 600, 0, 1, "0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))+0.064475804567337036" 
2, mujets, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))+0.073879919946193695" 
0, comb, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "0.898139+0.00358631*log(x+19)*log(x+18)*(3-0.416539*log(x+18))" 
0, comb, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "0.898139+0.00358631*log(x+19)*log(x+18)*(3-0.416539*log(x+18))" 
0, comb, down, 1, -2.5, 2.5, 20, 30, 0, 1, "0.898139+0.00358631*log(x+19)*log(x+18)*(3-0.416539*log(x+18))-0.05296049639582634" 
0, comb, down, 1, -2.5, 2.5, 30, 50, 0, 1, "0.898139+0.00358631*log(x+19)*log(x+18)*(3-0.416539*log(x+18))-0.013621058315038681" 
0, comb, down, 1, -2.5, 2.5, 50, 70, 0, 1, "0.898139+0.00358631*log(x+19)*log(x+18)*(3-0.416539*log(x+18))-0.015553319826722145" 
0, comb, down, 1, -2.5, 2.5, 70, 100, 0, 1, "0.898139+0.00358631*log(x+19)*log(x+18)*(3-0.416539*log(x+18))-0.012797590345144272" 
0, comb, down, 1, -2.5, 2.5, 100, 140, 0, 1, "0.898139+0.00358631*log(x+19)*log(x+18)*(3-0.416539*log(x+18))-0.014703827910125256" 
0, comb, down, 1, -2.5, 2.5, 140, 200, 0, 1, "0.898139+0.00358631*log(x+19)*log(x+18)*(3-0.416539*log(x+18))-0.017590876668691635" 
0, comb, down, 1, -2.5, 2.5, 200, 300, 0, 1, "0.898139+0.00358631*log(x+19)*log(x+18)*(3-0.416539*log(x+18))-0.047036763280630112" 
0, comb, down, 1, -2.5, 2.5, 300, 600, 0, 1, "0.898139+0.00358631*log(x+19)*log(x+18)*(3-0.416539*log(x+18))-0.10389770567417145" 
0, comb, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.898139+0.00358631*log(x+19)*log(x+18)*(3-0.416539*log(x+18))-0.17651797831058502" 
0, comb, down, 0, -2.5, 2.5, 20, 30, 0, 1, "0.898139+0.00358631*log(x+19)*log(x+18)*(3-0.416539*log(x+18))-0.021184198558330536" 
0, comb, down, 0, -2.5, 2.5, 30, 50, 0, 1, "0.898139+0.00358631*log(x+19)*log(x+18)*(3-0.416539*log(x+18))-0.0054484233260154724" 
0, comb, down, 0, -2.5, 2.5, 50, 70, 0, 1, "0.898139+0.00358631*log(x+19)*log(x+18)*(3-0.416539*log(x+18))-0.006221327930688858" 
0, comb, down, 0, -2.5, 2.5, 70, 100, 0, 1, "0.898139+0.00358631*log(x+19)*log(x+18)*(3-0.416539*log(x+18))-0.0051190359517931938" 
0, comb, down, 0, -2.5, 2.5, 100, 140, 0, 1, "0.898139+0.00358631*log(x+19)*log(x+18)*(3-0.416539*log(x+18))-0.0058815311640501022" 
0, comb, down, 0, -2.5, 2.5, 140, 200, 0, 1, "0.898139+0.00358631*log(x+19)*log(x+18)*(3-0.416539*log(x+18))-0.0070363506674766541" 
0, comb, down, 0, -2.5, 2.5, 200, 300, 0, 1, "0.898139+0.00358631*log(x+19)*log(x+18)*(3-0.416539*log(x+18))-0.018814705312252045" 
0, comb, down, 0, -2.5, 2.5, 300, 600, 0, 1, "0.898139+0.00358631*log(x+19)*log(x+18)*(3-0.416539*log(x+18))-0.041559081524610519" 
0, comb, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.898139+0.00358631*log(x+19)*log(x+18)*(3-0.416539*log(x+18))-0.070607192814350128" 
0, comb, up, 1, -2.5, 2.5, 20, 30, 0, 1, "0.898139+0.00358631*log(x+19)*log(x+18)*(3-0.416539*log(x+18))+0.05296049639582634" 
0, comb, up, 1, -2.5, 2.5, 30, 50, 0, 1, "0.898139+0.00358631*log(x+19)*log(x+18)*(3-0.416539*log(x+18))+0.013621058315038681" 
0, comb, up, 1, -2.5, 2.5, 50, 70, 0, 1, "0.898139+0.00358631*log(x+19)*log(x+18)*(3-0.416539*log(x+18))+0.015553319826722145" 
0, comb, up, 1, -2.5, 2.5, 70, 100, 0, 1, "0.898139+0.00358631*log(x+19)*log(x+18)*(3-0.416539*log(x+18))+0.012797590345144272" 
0, comb, up, 1, -2.5, 2.5, 100, 140, 0, 1, "0.898139+0.00358631*log(x+19)*log(x+18)*(3-0.416539*log(x+18))+0.014703827910125256" 
0, comb, up, 1, -2.5, 2.5, 140, 200, 0, 1, "0.898139+0.00358631*log(x+19)*log(x+18)*(3-0.416539*log(x+18))+0.017590876668691635" 
0, comb, up, 1, -2.5, 2.5, 200, 300, 0, 1, "0.898139+0.00358631*log(x+19)*log(x+18)*(3-0.416539*log(x+18))+0.047036763280630112" 
0, comb, up, 1, -2.5, 2.5, 300, 600, 0, 1, "0.898139+0.00358631*log(x+19)*log(x+18)*(3-0.416539*log(x+18))+0.10389770567417145" 
0, comb, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.898139+0.00358631*log(x+19)*log(x+18)*(3-0.416539*log(x+18))+0.17651797831058502" 
0, comb, up, 0, -2.5, 2.5, 20, 30, 0, 1, "0.898139+0.00358631*log(x+19)*log(x+18)*(3-0.416539*log(x+18))+0.021184198558330536" 
0, comb, up, 0, -2.5, 2.5, 30, 50, 0, 1, "0.898139+0.00358631*log(x+19)*log(x+18)*(3-0.416539*log(x+18))+0.0054484233260154724" 
0, comb, up, 0, -2.5, 2.5, 50, 70, 0, 1, "0.898139+0.00358631*log(x+19)*log(x+18)*(3-0.416539*log(x+18))+0.006221327930688858" 
0, comb, up, 0, -2.5, 2.5, 70, 100, 0, 1, "0.898139+0.00358631*log(x+19)*log(x+18)*(3-0.416539*log(x+18))+0.0051190359517931938" 
0, comb, up, 0, -2.5, 2.5, 100, 140, 0, 1, "0.898139+0.00358631*log(x+19)*log(x+18)*(3-0.416539*log(x+18))+0.0058815311640501022" 
0, comb, up, 0, -2.5, 2.5, 140, 200, 0, 1, "0.898139+0.00358631*log(x+19)*log(x+18)*(3-0.416539*log(x+18))+0.0070363506674766541" 
0, comb, up, 0, -2.5, 2.5, 200, 300, 0, 1, "0.898139+0.00358631*log(x+19)*log(x+18)*(3-0.416539*log(x+18))+0.018814705312252045" 
0, comb, up, 0, -2.5, 2.5, 300, 600, 0, 1, "0.898139+0.00358631*log(x+19)*log(x+18)*(3-0.416539*log(x+18))+0.041559081524610519" 
0, comb, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.898139+0.00358631*log(x+19)*log(x+18)*(3-0.416539*log(x+18))+0.070607192814350128" 
1, comb, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "0.8295+0.00457149*log(x+19)*log(x+18)*(3-0.352555*log(x+18))" 
1, comb, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "0.8295+0.00457149*log(x+19)*log(x+18)*(3-0.352555*log(x+18))" 
1, comb, down, 1, -2.5, 2.5, 20, 30, 0, 1, "0.8295+0.00457149*log(x+19)*log(x+18)*(3-0.352555*log(x+18))-0.089322380721569061" 
1, comb, down, 1, -2.5, 2.5, 30, 50, 0, 1, "0.8295+0.00457149*log(x+19)*log(x+18)*(3-0.352555*log(x+18))-0.025955742225050926" 
1, comb, down, 1, -2.5, 2.5, 50, 70, 0, 1, "0.8295+0.00457149*log(x+19)*log(x+18)*(3-0.352555*log(x+18))-0.02944386750459671" 
1, comb, down, 1, -2.5, 2.5, 70, 100, 0, 1, "0.8295+0.00457149*log(x+19)*log(x+18)*(3-0.352555*log(x+18))-0.022364210337400436" 
1, comb, down, 1, -2.5, 2.5, 100, 140, 0, 1, "0.8295+0.00457149*log(x+19)*log(x+18)*(3-0.352555*log(x+18))-0.024298461154103279" 
1, comb, down, 1, -2.5, 2.5, 140, 200, 0, 1, "0.8295+0.00457149*log(x+19)*log(x+18)*(3-0.352555*log(x+18))-0.027622958645224571" 
1, comb, down, 1, -2.5, 2.5, 200, 300, 0, 1, "0.8295+0.00457149*log(x+19)*log(x+18)*(3-0.352555*log(x+18))-0.077389940619468689" 
